Time	-Avg A
(us)	(mV)

2.48959994	-31.13266000
2.48999994	-31.24623000
2.49039994	-31.12508000
2.49079994	-31.22350000
2.49119994	-31.23108000
2.49159994	-31.25379000
2.49199994	-31.08723000
2.49239994	-31.26136000
2.49279994	-31.17051000
2.49319994	-31.26136000
2.49359994	-31.10238000
2.49399994	-31.23866000
2.49439994	-31.23866000
2.49479994	-31.28409000
2.49519994	-31.09480000
2.49559994	-31.19322000
2.49599994	-31.12508000
2.49639994	-31.14022000
2.49679994	-31.06451000
2.49719994	-31.15537000
2.49759994	-31.14023000
2.49799994	-31.13265000
2.49839994	-30.92066000
2.49879994	-31.02666000
2.49919994	-30.92822000
2.49959994	-30.98122000
2.49999994	-30.92066000
2.50039994	-30.95852000
2.50079994	-30.75410000
2.50119994	-30.82980000
2.50159994	-30.73139000
2.50199994	-30.70867000
2.50239994	-30.60267000
2.50279994	-30.61024000
2.50319994	-30.54967000
2.50359994	-30.64053000
2.50399994	-30.60267000
2.50439994	-30.73895000
2.50479994	-30.63296000
2.50519994	-30.65567000
2.50559994	-30.74652000
2.50599994	-30.81466000
2.50639994	-30.70110000
2.50679994	-30.68596000
2.50719994	-30.75410000
2.50759994	-30.76167000
2.50799994	-30.62538000
2.50839994	-30.82981000
2.50879994	-30.66324000
2.50919994	-30.78438000
2.50959994	-30.70867000
2.50999994	-30.79952000
2.51039994	-30.66325000
2.51079994	-30.72382000
2.51119994	-30.73895000
2.51159994	-30.71624000
2.51199994	-30.69352000
2.51239994	-30.78438000
2.51279994	-30.70110000
2.51319994	-30.76167000
2.51359994	-30.64810000
2.51399994	-30.77680000
2.51439994	-30.78438000
2.51479994	-30.75410000
2.51519994	-30.81467000
2.51559994	-30.93580000
2.51599994	-30.79952000
2.51639994	-30.80709000
2.51679994	-30.85252000
2.51719994	-30.95851000
2.51759994	-30.89037000
2.51799994	-30.99637000
2.51839994	-30.94338000
2.51879994	-30.96609000
2.51919994	-30.99638000
2.51959994	-31.10995000
2.51999994	-31.14779000
2.52039994	-31.17051000
2.52079994	-31.08723000
2.52119994	-31.17808000
2.52159994	-31.07209000
2.52199994	-31.12509000
2.52239994	-31.15536000
2.52279994	-31.01909000
2.52319994	-30.97366000
2.52359994	-31.04180000
2.52399994	-30.98123000
2.52439994	-31.13265000
2.52479994	-31.09480000
2.52519994	-31.13265000
2.52559994	-31.02665000
2.52599994	-31.10994000
2.52639994	-31.04181000
2.52679994	-31.12508000
2.52719994	-31.12509000
2.52759994	-31.17050000
2.52799994	-31.18565000
2.52839994	-31.19322000
2.52879994	-31.13265000
2.52919994	-31.12509000
2.52959994	-31.09480000
2.52999994	-31.25379000
2.53039994	-31.23108000
2.53079994	-31.14023000
2.53119994	-31.16294000
2.53159994	-31.16294000
2.53199994	-31.15536000
2.53239994	-31.16294000
2.53279994	-31.04180000
2.53319994	-31.14779000
2.53359994	-31.14022000
2.53399994	-31.12508000
2.53439994	-31.07965000
2.53479994	-31.05694000
2.53519994	-31.08723000
2.53559994	-31.08722000
2.53599994	-31.10994000
2.53639994	-31.10994000
2.53679994	-31.08722000
2.53719994	-31.26136000
2.53759994	-31.21594000
2.53799994	-31.27650000
2.53839994	-31.23108000
2.53879994	-31.28408000
2.53919994	-31.17051000
2.53959994	-31.28408000
2.53999994	-31.16294000
2.54039994	-31.30679000
2.54079994	-31.25379000
2.54119994	-31.36736000
2.54159994	-31.25379000
2.54199994	-31.23865000
2.54239994	-31.23108000
2.54279994	-31.32950000
2.54319994	-31.30679000
2.54359994	-31.31436000
2.54399994	-31.27651000
2.54439994	-31.35980000
2.54479994	-31.20080000
2.54519994	-31.31437000
2.54559994	-31.26893000
2.54599994	-31.28408000
2.54639994	-31.23108000
2.54679994	-31.32950000
2.54719994	-31.23865000
2.54759994	-31.36737000
2.54799994	-31.15537000
2.54839994	-31.28408000
2.54879994	-31.30680000
2.54919994	-31.32194000
2.54959994	-31.25379000
2.54999994	-31.27651000
2.55039994	-31.18565000
2.55079994	-31.26137000
2.55119994	-31.18564000
2.55159994	-31.20079000
2.55199994	-31.17808000
2.55239994	-31.17051000
2.55279994	-31.21594000
2.55319994	-31.23108000
2.55359994	-31.28408000
2.55399994	-31.32193000
2.55439994	-31.31436000
2.55479994	-31.25379000
2.55519994	-31.26893000
2.55559994	-31.32952000
2.55599994	-31.34465000
2.55639994	-31.31437000
2.55679994	-31.26895000
2.55719994	-31.27651000
2.55759994	-31.26136000
2.55799994	-31.29922000
2.55839994	-31.31438000
2.55879994	-31.35979000
2.55919994	-31.19322000
2.55959994	-31.35222000
2.55999994	-31.27651000
2.56039994	-31.42036000
2.56079994	-31.26893000
2.56119994	-31.28408000
2.56159994	-31.20837000
2.56199994	-31.23107000
2.56239994	-31.14022000
2.56279994	-31.29922000
2.56319994	-31.24622000
2.56359994	-31.20079000
2.56399994	-31.13265000
2.56439994	-31.10993000
2.56479994	-31.11750000
2.56519994	-31.07966000
2.56559994	-31.16294000
2.56599994	-31.20836000
2.56639994	-31.10237000
2.56679994	-31.10994000
2.56719994	-31.11751000
2.56759994	-31.25378000
2.56799994	-31.20836000
2.56839994	-31.33708000
2.56879994	-31.24622000
2.56919994	-31.27651000
2.56959994	-31.28407000
2.56999994	-31.35979000
2.57039994	-31.27650000
2.57079994	-31.33708000
2.57119994	-31.26136000
2.57159994	-31.35979000
2.57199994	-31.26136000
2.57239994	-31.26136000
2.57279994	-31.17051000
2.57319994	-31.34465000
2.57359994	-31.17808000
2.57399994	-31.25380000
2.57439994	-31.26136000
2.57479994	-31.18565000
2.57519994	-31.23865000
2.57559994	-31.32194000
2.57599994	-31.33708000
2.57639994	-31.23108000
2.57679994	-31.22350000
2.57719994	-31.36736000
2.57759994	-31.26137000
2.57799994	-31.38250000
2.57839994	-31.30680000
2.57879994	-31.28408000
2.57919994	-31.29165000
2.57959994	-31.30679000
2.57999994	-31.32952000
2.58039994	-31.31437000
2.58079994	-31.22350000
2.58119994	-31.38252000
2.58159994	-31.20836000
2.58199994	-31.29922000
2.58239994	-31.24623000
2.58279994	-31.27651000
2.58319994	-31.35222000
2.58359994	-31.26137000
2.58399994	-31.23108000
2.58439994	-31.32951000
2.58479994	-31.22351000
2.58519994	-31.35223000
2.58559994	-31.24623000
2.58599994	-31.27651000
2.58639994	-31.17051000
2.58679994	-31.18566000
2.58719994	-31.17050000
2.58759994	-31.17051000
2.58799994	-31.14023000
2.58839994	-31.20837000
2.58879994	-31.23108000
2.58919994	-31.33709000
2.58959994	-31.27651000
2.58999994	-31.31437000
2.59039994	-31.35979000
2.59079994	-31.29922000
2.59119994	-31.26893000
2.59159994	-31.33708000
2.59199994	-31.32195000
2.59239994	-31.35980000
2.59279994	-31.27651000
2.59319994	-31.35222000
2.59359994	-31.32951000
2.59399994	-31.33707000
2.59439994	-31.35222000
2.59479994	-31.35979000
2.59519994	-31.28409000
2.59559994	-31.33708000
2.59599994	-31.31436000
2.59639994	-31.52636000
2.59679994	-31.39008000
2.59719994	-31.37494000
2.59759994	-31.35223000
2.59799994	-31.37493000
2.59839994	-31.42793000
2.59879994	-31.39009000
2.59919994	-31.39765000
2.59959994	-31.40522000
2.59999994	-31.30680000
2.60039994	-31.38250000
2.60079994	-31.32951000
2.60119994	-31.35222000
2.60159994	-31.28408000
2.60199994	-31.40522000
2.60239994	-31.28408000
2.60279994	-31.35223000
2.60319994	-31.25379000
2.60359994	-31.35979000
2.60399994	-31.26893000
2.60439994	-31.28408000
2.60479994	-31.11751000
2.60519994	-31.26893000
2.60559994	-31.23107000
2.60599994	-31.26893000
2.60639994	-31.14023000
2.60679994	-31.23108000
2.60719994	-31.25379000
2.60759994	-31.21594000
2.60799994	-31.20079000
2.60839994	-31.33707000
2.60879994	-31.16294000
2.60919994	-31.29922000
2.60959994	-31.29922000
2.60999994	-31.28409000
2.61039994	-31.29165000
2.61079994	-31.33708000
2.61119994	-31.31436000
2.61159994	-31.27650000
2.61199994	-31.27651000
2.61239994	-31.29922000
2.61279994	-31.18566000
2.61319994	-31.31437000
2.61359994	-31.20836000
2.61399994	-31.28408000
2.61439994	-31.31436000
2.61479994	-31.25380000
2.61519994	-31.16294000
2.61559994	-31.19322000
2.61599994	-31.14022000
2.61639994	-31.21594000
2.61679994	-31.17052000
2.61719994	-31.23108000
2.61759994	-31.17050000
2.61799994	-31.19322000
2.61839994	-31.01909000
2.61879994	-31.10237000
2.61919994	-31.08721000
2.61959994	-31.10994000
2.61999994	-31.04936000
2.62039994	-31.16294000
2.62079994	-31.10993000
2.62119994	-31.17050000
2.62159994	-31.07965000
2.62199994	-31.17051000
2.62239994	-31.03423000
2.62279994	-31.24623000
2.62319994	-31.14780000
2.62359994	-31.26895000
2.62399994	-31.17051000
2.62439994	-31.30680000
2.62479994	-31.25379000
2.62519994	-31.32194000
2.62559994	-31.23865000
2.62599994	-31.26894000
2.62639994	-31.26894000
2.62679994	-31.30679000
2.62719994	-31.31437000
2.62759994	-31.38250000
2.62799994	-31.20080000
2.62839994	-31.45065000
2.62879994	-31.36737000
2.62919994	-31.30679000
2.62959994	-31.34464000
2.62999994	-31.28408000
2.63039994	-31.29922000
2.63079994	-31.28408000
2.63119994	-31.26895000
2.63159994	-31.26895000
2.63199994	-31.18565000
2.63239994	-31.35222000
2.63279994	-31.28409000
2.63319994	-31.25380000
2.63359994	-31.26136000
2.63399994	-31.23865000
2.63439994	-31.23865000
2.63479994	-31.22351000
2.63519994	-31.20837000
2.63559994	-31.27651000
2.63599994	-31.29166000
2.63639994	-31.20080000
2.63679994	-31.20837000
2.63719994	-31.35222000
2.63759994	-31.26136000
2.63799994	-31.33708000
2.63839994	-31.30680000
2.63879994	-31.37494000
2.63919994	-31.29165000
2.63959994	-31.43551000
2.63999994	-31.32193000
2.64039994	-31.41281000
2.64079994	-31.34466000
2.64119994	-31.29922000
2.64159994	-31.29166000
2.64199994	-31.45823000
2.64239994	-31.26894000
2.64279994	-31.38250000
2.64319994	-31.26136000
2.64359994	-31.37493000
2.64399994	-31.27651000
2.64439994	-31.36737000
2.64479994	-31.28408000
2.64519994	-31.32194000
2.64559994	-31.29165000
2.64599994	-31.35980000
2.64639994	-31.20837000
2.64679994	-31.24622000
2.64719994	-31.20837000
2.64759994	-31.26137000
2.64799994	-31.14022000
2.64839994	-31.24622000
2.64879994	-31.15536000
2.64919994	-31.14023000
2.64959994	-31.14022000
2.64999994	-31.26893000
2.65039994	-31.27651000
2.65079994	-31.26894000
2.65119994	-31.19322000
2.65159994	-31.22351000
2.65199994	-31.16295000
2.65239994	-31.30680000
2.65279994	-31.35223000
2.65319994	-31.30679000
2.65359994	-31.30679000
2.65399994	-31.43551000
2.65439994	-31.37494000
2.65479994	-31.44308000
2.65519994	-31.29165000
2.65559994	-31.41280000
2.65599994	-31.27652000
2.65639994	-31.31437000
2.65679994	-31.30681000
2.65719994	-31.30680000
2.65759994	-31.25380000
2.65799994	-31.31438000
2.65839994	-31.23865000
2.65879994	-31.37494000
2.65919994	-31.21594000
2.65959994	-31.33708000
2.65999994	-31.23107000
2.66039994	-31.35979000
2.66079994	-31.25379000
2.66119994	-31.32193000
2.66159994	-31.19322000
2.66199994	-31.38250000
2.66239994	-31.23108000
2.66279994	-31.34466000
2.66319994	-31.20080000
2.66359994	-31.22352000
2.66399994	-31.18566000
2.66439994	-31.24622000
2.66479994	-31.17050000
2.66519994	-31.29922000
2.66559994	-31.16294000
2.66599994	-31.19323000
2.66639994	-31.07208000
2.66679994	-31.21593000
2.66719994	-31.17051000
2.66759994	-31.18565000
2.66799994	-31.12508000
2.66839994	-31.20080000
2.66879994	-31.12508000
2.66919994	-31.17808000
2.66959994	-31.15536000
2.66999994	-31.23864000
2.67039994	-31.17808000
2.67079994	-31.23865000
2.67119994	-31.23107000
2.67159994	-31.26894000
2.67199994	-31.29923000
2.67239994	-31.31438000
2.67279994	-31.20079000
2.67319994	-31.31438000
2.67359994	-31.17809000
2.67399994	-31.32195000
2.67439994	-31.21594000
2.67479994	-31.29922000
2.67519994	-31.35979000
2.67559994	-31.32193000
2.67599994	-31.25379000
2.67639994	-31.20080000
2.67679994	-31.14022000
2.67719994	-31.30679000
2.67759994	-31.14023000
2.67799994	-31.27651000
2.67839994	-31.11751000
2.67879994	-31.24623000
2.67919994	-31.19323000
2.67959994	-31.18567000
2.67999994	-31.24623000
2.68039994	-31.20080000
2.68079994	-31.17808000
2.68119994	-31.23865000
2.68159994	-31.17808000
2.68199994	-31.20838000
2.68239994	-31.20837000
2.68279994	-31.26893000
2.68319994	-31.21594000
2.68359994	-31.28408000
2.68399994	-31.29922000
2.68439994	-31.35980000
2.68479994	-31.28408000
2.68519994	-31.33707000
2.68559994	-31.24622000
2.68599994	-31.29165000
2.68639994	-31.23865000
2.68679994	-31.39008000
2.68719994	-31.20836000
2.68759994	-31.30679000
2.68799994	-31.31436000
2.68839994	-31.26893000
2.68879994	-31.24623000
2.68919994	-31.24623000
2.68959994	-31.23108000
2.68999994	-31.29922000
2.69039994	-31.21594000
2.69079994	-31.27651000
2.69119994	-31.13265000
2.69159994	-31.24622000
2.69199994	-31.19322000
2.69239994	-31.28408000
2.69279994	-31.21594000
2.69319994	-31.29166000
2.69359994	-31.23866000
2.69399994	-31.24623000
2.69439994	-31.12508000
2.69479994	-31.25379000
2.69519994	-31.18565000
2.69559994	-31.29166000
2.69599994	-31.15537000
2.69639994	-31.26894000
2.69679994	-31.23865000
2.69719994	-31.27650000
2.69759994	-31.20836000
2.69799994	-31.20837000
2.69839994	-31.09479000
2.69879994	-31.22351000
2.69919994	-31.16294000
2.69959994	-31.19322000
2.69999994	-31.14023000
2.70039994	-31.24623000
2.70079994	-31.16294000
2.70119994	-31.22351000
2.70159994	-31.14778000
2.70199994	-31.28408000
2.70239994	-31.17050000
2.70279994	-31.19322000
2.70319994	-31.17051000
2.70359994	-31.23108000
2.70399994	-31.17807000
2.70439994	-31.31437000
2.70479994	-31.17051000
2.70519994	-31.24622000
2.70559994	-31.23108000
2.70599994	-31.29923000
2.70639994	-31.22351000
2.70679994	-31.35222000
2.70719994	-31.26893000
2.70759994	-31.23865000
2.70799994	-31.19322000
2.70839994	-31.22352000
2.70879994	-31.19322000
2.70919994	-31.25380000
2.70959994	-31.29165000
2.70999994	-31.22351000
2.71039994	-31.21594000
2.71079994	-31.24623000
2.71119994	-31.18565000
2.71159994	-31.32193000
2.71199994	-31.28408000
2.71239994	-31.28408000
2.71279994	-31.26136000
2.71319994	-31.26136000
2.71359994	-31.12508000
2.71399994	-31.29922000
2.71439994	-31.17808000
2.71479994	-31.17807000
2.71519994	-31.08723000
2.71559994	-31.25379000
2.71599994	-31.18566000
2.71639994	-31.33708000
2.71679994	-31.27651000
2.71719994	-31.30679000
2.71759994	-31.27650000
2.71799994	-31.31435000
2.71839994	-31.23866000
2.71879994	-31.29923000
2.71919994	-31.24623000
2.71959994	-31.33707000
2.71999994	-31.33708000
2.72039994	-31.30680000
2.72079994	-31.27651000
2.72119994	-31.29165000
2.72159994	-31.22351000
2.72199994	-31.23108000
2.72239994	-31.15537000
2.72279994	-31.17807000
2.72319994	-31.13265000
2.72359994	-31.16294000
2.72399994	-31.14780000
2.72439994	-31.02665000
2.72479994	-31.10237000
2.72519994	-31.09479000
2.72559994	-31.02666000
2.72599994	-31.15536000
2.72639994	-31.02666000
2.72679994	-31.07966000
2.72719994	-31.02666000
2.72759994	-31.05693000
2.72799994	-30.89038000
2.72839994	-31.13265000
2.72879994	-31.05694000
2.72919994	-31.13266000
2.72959994	-31.05695000
2.72999994	-31.01152000
2.73039994	-30.96609000
2.73079994	-31.19322000
2.73119994	-31.05695000
2.73159994	-31.14779000
2.73199994	-31.05694000
2.73239994	-31.08723000
2.73279994	-31.02666000
2.73319994	-31.14024000
2.73359994	-30.93580000
2.73399994	-30.98880000
2.73439994	-31.01908000
2.73479994	-31.06451000
2.73519994	-30.98123000
2.73559994	-31.05695000
2.73599994	-31.04937000
2.73639994	-31.03423000
2.73679994	-31.12508000
2.73719994	-31.13266000
2.73759994	-31.10995000
2.73799994	-31.20837000
2.73839994	-31.19322000
2.73879994	-31.26893000
2.73919994	-31.10237000
2.73959994	-31.19322000
2.73999994	-31.17051000
2.74039994	-31.13266000
2.74079994	-31.12509000
2.74119994	-31.23108000
2.74159994	-31.18566000
2.74199994	-31.18565000
2.74239994	-31.07965000
2.74279994	-31.26137000
2.74319994	-31.16294000
2.74359994	-31.19322000
2.74399994	-31.08723000
2.74439994	-31.26894000
2.74479994	-31.20079000
2.74519994	-31.29922000
2.74559994	-31.26136000
2.74599994	-31.28408000
2.74639994	-31.32951000
2.74679994	-31.24623000
2.74719994	-31.18565000
2.74759994	-31.34465000
2.74799994	-31.30679000
2.74839994	-31.31436000
2.74879994	-31.24622000
2.74919994	-31.34465000
2.74959994	-31.32951000
2.74999994	-31.37494000
2.75039994	-31.34465000
2.75079994	-31.32193000
2.75119994	-31.29922000
2.75159994	-31.31437000
2.75199994	-31.24622000
2.75239994	-31.29166000
2.75279994	-31.27651000
2.75319994	-31.30679000
2.75359994	-31.22351000
2.75399994	-31.34465000
2.75439994	-31.19322000
2.75479994	-31.28408000
2.75519994	-31.15537000
2.75559994	-31.34464000
2.75599994	-31.15537000
2.75639994	-31.19323000
2.75679994	-31.07209000
2.75719994	-31.39007000
2.75759994	-31.17808000
2.75799994	-31.29166000
2.75839994	-31.21593000
2.75879994	-31.33707000
2.75919994	-31.26893000
2.75959994	-31.33708000
2.75999994	-31.35221000
2.76039994	-31.32193000
2.76079994	-31.26136000
2.76119994	-31.30680000
2.76159994	-31.26136000
2.76199994	-31.29922000
2.76239994	-31.26137000
2.76279994	-31.29922000
2.76319994	-31.23865000
2.76359994	-31.26895000
2.76399994	-31.16294000
2.76439994	-31.24622000
2.76479994	-31.28408000
2.76519994	-31.30679000
2.76559994	-31.17808000
2.76599994	-31.33709000
2.76639994	-31.26893000
2.76679994	-31.32194000
2.76719994	-31.29165000
2.76759994	-31.29922000
2.76799994	-31.29165000
2.76839994	-31.35980000
2.76879994	-31.24622000
2.76919994	-31.31436000
2.76959994	-31.29165000
2.76999994	-31.36738000
2.77039994	-31.34465000
2.77079994	-31.40523000
2.77119994	-31.26894000
2.77159994	-31.47336000
2.77199994	-31.42793000
2.77239994	-31.36737000
2.77279994	-31.26893000
2.77319994	-31.42036000
2.77359994	-31.29922000
2.77399994	-31.34465000
2.77439994	-31.35224000
2.77479994	-31.36736000
2.77519994	-31.44307000
2.77559994	-31.32193000
2.77599994	-31.34466000
2.77639994	-31.41280000
2.77679994	-31.25379000
2.77719994	-31.31437000
2.77759994	-31.21594000
2.77799994	-31.28408000
2.77839994	-31.25378000
2.77879994	-31.35980000
2.77919994	-31.32193000
